fips,ruc93,ruc03,ruc13,metro93,metro03,metro13,year,fmr,tot_pop,black_pct,female_pct,county,stname,pay,employment,establishments,emp,unemp,long,lat,long_d,lat_d,return_katrina,exmpt_katrina,agi_katrina,return_katrina_eyer,exmpt_katrina_eyer,agi_katrina_eyer,return_katrina_eyer_noho,exmpt_katrina_eyer_noho,agi_katrina_eyer_noho,return_own,exmpt_own,agi_own,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,st_fips,st_abrv,st_name,cty_fips,cty_name,disasters,ihp,iap,pap,hmp,area_sqm
22109,3,3,3,metro,metro,metro,2003,445,106257,0.17777652295848745,0.5066395625699954,terrebonne,Louisiana,31575,49337,2934,46055,2421,-90.83826892736919,29.44769871397419,-90.83826892736919,29.44769871397419,287,558,9780,0.03014389244827224,0.03265831675055601,0.027459800032008357,0.03014389244827224,0.03265831675055601,0.027459800032008357,32037,76976,1382273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,109,Terrebonne Parish,11,0,10,8,1,1425.964
22051,0,1,1,metro,metro,metro,2004,661,456602,0.2528328829045865,0.5185369315070893,jefferson,Louisiana,32549,213301,13910,213733,10896,-90.14520392992787,29.871744022448087,-90.14520392992787,29.871744022448087,2642,4639,93562,0.28655097613882863,0.28003138959314255,0.26099133301904953,0.28655097613882863,0.28003138959314255,0.26099133301904953,162615,347901,7436113,1001,880,5,0,866,260,316077.29,789,159,189940.71,661,158,126136.58,22,LA,Louisiana,051,Jefferson Parish,10,0,10,7,1,497.225
22057,3,3,3,metro,metro,metro,2004,446,92580,0.12759775329444806,0.5112875351047742,lafourche,Louisiana,31006,32890,1989,41574,2158,-90.43786512111947,29.57240907169766,-90.43786512111947,29.57240907169766,262,528,7330,0.02841648590021692,0.03187250996015936,0.020447045499557864,0.02841648590021692,0.03187250996015936,0.020447045499557864,30333,71776,1325564,77,70,0,0,68,11,22608.74,64,10,20342.13,51,2,2266.6099999999997,22,LA,Louisiana,057,Lafourche Parish,11,0,10,9,1,1204.53
22071,0,1,1,metro,metro,metro,2004,661,493765,0.6738792745536845,0.5279535811570282,orleans,Louisiana,36877,247260,12496,184460,11655,-89.92944735360277,30.069110849409217,-89.92944735360277,30.069110849409217,3577,5500,127972,0.3879609544468547,0.33200531208499334,0.3569780773082427,0.3879609544468547,0.33200531208499334,0.3569780773082427,147121,309555,5890401,4924,4371,16,0,4536,1380,1448235.07,3998,690,760698.97,3615,896,687536.1,22,LA,Louisiana,071,Orleans Parish,1,0,1,1,0,349.978
22075,1,1,1,metro,metro,metro,2004,661,29390,0.22371554950663491,0.49789043892480433,plaquemines,Louisiana,40764,15260,851,10905,636,-89.61071603949237,29.4372379556305,-89.61071603949237,29.4372379556305,84,221,2814,0.00911062906724512,0.013340577085597006,0.007849657030798885,0.00911062906724512,0.013340577085597006,0.007849657030798885,9397,22656,414210,2056,1797,4,0,1823,999,1949081.74,1776,963,1471549.49,864,181,477532.25,22,LA,Louisiana,075,Plaquemines Parish,7,0,7,6,0,1172.743
22087,0,1,1,metro,metro,metro,2004,661,70547,0.09620536663500928,0.5132890129984266,st. bernard,Louisiana,28712,17386,1268,28929,1653,-89.66554926474849,29.869183774780762,-89.66554926474849,29.869183774780762,77,146,2292,0.008351409978308025,0.008813231920801643,0.006393537283081395,0.008351409978308025,0.008813231920801643,0.006393537283081395,22813,50841,906403,727,636,4,0,618,283,369984.20999999996,597,251,239488.02000000002,415,71,130496.18999999999,22,LA,Louisiana,087,St. Bernard Parish,10,0,10,8,0,531.22
22089,0,1,1,metro,metro,metro,2004,661,49939,0.25737399627545604,0.5099421293978654,st. charles,Louisiana,44799,22643,1034,22707,1257,-90.35757335431146,29.91314982814965,-90.35757335431146,29.91314982814965,68,151,3978,0.00737527114967462,0.009115054931788,0.011096636698122945,0.00737527114967462,0.009115054931788,0.011096636698122945,17244,42304,863446,354,311,2,0,263,57,42959.229999999996,231,47,35124.51,159,13,7834.72,22,LA,Louisiana,089,St. Charles Parish,10,0,9,8,0,409.689
22095,1,1,1,metro,metro,metro,2004,661,44822,0.47655169336486547,0.5114229619383338,st. john the baptist,Louisiana,33569,12698,775,19108,1412,-90.50792113802291,30.112644133854058,-90.50792113802291,30.112644133854058,148,332,5342,0.016052060737527116,0.020041047929494144,0.014901516651928801,0.016052060737527116,0.020041047929494144,0.014901516651928801,15190,36861,630388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,095,St. John the Baptist Parish,9,0,8,7,0,349.357
22103,0,1,1,metro,metro,metro,2004,661,211405,0.10842695300489581,0.510219720441806,st. tammany,Louisiana,28561,66608,5815,99467,4496,-89.96507421897307,30.40707395540083,-89.96507421897307,30.40707395540083,2013,4329,103471,0.2183297180043384,0.2613183629119884,0.2886325027127901,0.2183297180043384,0.2613183629119884,0.2886325027127901,70825,168335,4108127,84,75,1,0,69,31,70002.12,64,25,37149.32,47,15,32852.799999999996,22,LA,Louisiana,103,St. Tammany Parish,13,0,12,9,0,1112.279
22109,3,3,3,metro,metro,metro,2004,446,106783,0.17818379330043171,0.5065038442448705,terrebonne,Louisiana,32147,49067,2978,46114,2478,-90.83826892736919,29.44769871397419,-90.83826892736919,29.44769871397419,349,720,11726,0.037852494577006505,0.0434625135820355,0.03270969379642776,0.037852494577006505,0.0434625135820355,0.03270969379642776,36105,86560,1604053,122,106,0,0,117,22,33074.37,116,21,25651.64,78,4,7422.7300000000005,22,LA,Louisiana,109,Terrebonne Parish,11,0,10,8,1,1425.964
22051,0,1,1,metro,metro,metro,2005,676,456554,0.25791472640695295,0.5178292162591939,jefferson,Louisiana,35203,198682,14216,NA,NA,-90.14520392992787,29.871744022448087,-90.14520392992787,29.871744022448087,1544,2781,54936,0.2891385767790262,0.2833418237391747,0.2623157472532195,0.2891385767790262,0.2833418237391747,0.2623157472532195,126621,266819,5305746,299976,8664,7031,0,285083,214143,1175459204.22,280799,211181,985414899,143294,45451,190044305.22,22,LA,Louisiana,051,Jefferson Parish,10,0,10,7,1,497.225
22057,3,3,3,metro,metro,metro,2005,505,92656,0.12689949922293214,0.5100155413572786,lafourche,Louisiana,33460,33378,2010,42664,2707,-90.43786512111947,29.57240907169766,-90.43786512111947,29.57240907169766,339,668,10823,0.06348314606741573,0.06805909322465614,0.051679105368457746,0.06348314606741573,0.06805909322465614,0.051679105368457746,30362,71146,1482845,24245,5142,3105,0,21957,10515,24055518.89,20088,7209,17726588.42,14225,5228,6328930.47,22,LA,Louisiana,057,Lafourche Parish,11,0,10,9,1,1204.53
22071,0,1,1,metro,metro,metro,2005,676,494294,0.6730164638858654,0.5274634124630281,orleans,Louisiana,39867,212453,12734,NA,NA,-89.92944735360277,30.069110849409217,-89.92944735360277,30.069110849409217,1269,1807,45761,0.23764044943820226,0.18410596026490067,0.2185057323076776,0.23764044943820226,0.18410596026490067,0.2185057323076776,56720,115886,2255372,366380,1748,1734,0,349786,277906,2887237909.6,344859,275667,1889834153.25,222615,115240,997403756.35,22,LA,Louisiana,071,Orleans Parish,1,0,1,1,0,349.978
22075,1,1,1,metro,metro,metro,2005,676,29558,0.22088774612626022,0.49928953244468505,plaquemines,Louisiana,43994,14621,867,NA,NA,-89.61071603949237,29.4372379556305,-89.61071603949237,29.4372379556305,26,73,1051,0.0048689138576779025,0.007437595517065716,0.0050184551180124815,0.0048689138576779025,0.007437595517065716,0.0050184551180124815,6236,14650,276794,20683,5370,2304,0,19537,14576,134834572.94,19296,14405,91778482.18,10976,5137,43056090.76,22,LA,Louisiana,075,Plaquemines Parish,7,0,7,6,0,1172.743
22087,0,1,1,metro,metro,metro,2005,676,71300,0.10300140252454418,0.5118793828892005,st. bernard,Louisiana,31653,13985,1261,NA,NA,-89.66554926474849,29.869183774780762,-89.66554926474849,29.869183774780762,0,0,0,0,0,0,0,0,0,3706,8504,122382,42213,188,138,0,40904,34078,368432961.9,40581,33811,239725394.72,25191,13941,128707567.18,22,LA,Louisiana,087,St. Bernard Parish,10,0,10,8,0,531.22
22089,0,1,1,metro,metro,metro,2005,676,50670,0.2594829287546872,0.5098677718571146,st. charles,Louisiana,47015,22522,1059,NA,NA,-90.35757335431146,29.91314982814965,-90.35757335431146,29.91314982814965,88,156,3340,0.01647940074906367,0.015894039735099338,0.015948277920229962,0.01647940074906367,0.015894039735099338,0.015948277920229962,16185,38904,813929,23230,4275,4599,0,21326,13017,34150362.65,20239,11254,28563602.33,12386,4614,5586760.32,22,LA,Louisiana,089,St. Charles Parish,10,0,9,8,0,409.689
22095,1,1,1,metro,metro,metro,2005,676,45296,0.48348640056517134,0.5118332744613211,st. john the baptist,Louisiana,36702,13008,806,NA,NA,-90.50792113802291,30.112644133854058,-90.50792113802291,30.112644133854058,160,341,5328,0.0299625468164794,0.034742740703005606,0.025440845736223124,0.0299625468164794,0.034742740703005606,0.025440845736223124,15507,37009,650644,19425,1519,1343,0,17652,9087,24745657.04,16811,7715,20311802.41,10203,3106,4433854.63,22,LA,Louisiana,095,St. John the Baptist Parish,9,0,8,7,0,349.357
22103,0,1,1,metro,metro,metro,2005,676,217358,0.11165910617506603,0.5107564478878164,st. tammany,Louisiana,31349,65821,6255,NA,NA,-89.96507421897307,30.40707395540083,-89.96507421897307,30.40707395540083,1544,3251,75323,0.2891385767790262,0.33122771268466633,0.3596623167022399,0.2891385767790262,0.33122771268466633,0.3596623167022399,58723,137221,3194156,113475,3769,1043,0,106757,78139,408377112.02,103233,69183,319716010.78,68771,33509,88661101.24,22,LA,Louisiana,103,St. Tammany Parish,13,0,12,9,0,1112.279
22109,3,3,3,metro,metro,metro,2005,505,107811,0.1781450872359963,0.5049763011195518,terrebonne,Louisiana,33851,50568,3032,47669,3334,-90.83826892736919,29.44769871397419,-90.83826892736919,29.44769871397419,370,738,12865,0.06928838951310862,0.07519103413143148,0.061429519593939656,0.06928838951310862,0.07519103413143148,0.061429519593939656,36061,85550,1683539,36091,7349,6177,0,32433,16403,53589195.02,30254,13512,38767868.99,20232,6349,14821326.03,22,LA,Louisiana,109,Terrebonne Parish,11,0,10,8,1,1425.964
22051,0,1,1,metro,metro,metro,2006,940,426285,0.25757884983051244,0.5168725148668144,jefferson,Louisiana,39601,190405,14304,NA,NA,-90.14520392992787,29.871744022448087,-90.14520392992787,29.871744022448087,6812,13994,179757,0.28777829411516204,0.2835548711298428,0.2912034862058352,0.28777829411516204,0.2835548711298428,0.2912034862058352,125386,264016,5617424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,051,Jefferson Parish,10,0,10,7,1,497.225
22057,3,3,3,metro,metro,metro,2006,520,94385,0.1323515389097844,0.510038671399057,lafourche,Louisiana,38245,34804,2044,45416,1518,-90.43786512111947,29.57240907169766,-90.43786512111947,29.57240907169766,413,742,12648,0.01744750961091631,0.015034851677743556,0.020489559202319818,0.01744750961091631,0.015034851677743556,0.020489559202319818,30337,70525,1649864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,057,Lafourche Parish,11,0,10,9,1,1204.53
22071,0,1,1,metro,metro,metro,2006,940,230172,0.5875823297360235,0.5113176233425438,orleans,Louisiana,47796,151931,11639,NA,NA,-89.92944735360277,30.069110849409217,-89.92944735360277,30.069110849409217,12165,25593,268405,0.5139199864813485,0.5185808072621171,0.43481183884397934,0.5139199864813485,0.5185808072621171,0.43481183884397934,61525,126144,2399781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,071,Orleans Parish,1,0,1,1,0,349.978
22075,1,1,1,metro,metro,metro,2006,940,22329,0.21013032379416902,0.4986788481347127,plaquemines,Louisiana,50015,13981,840,NA,NA,-89.61071603949237,29.4372379556305,-89.61071603949237,29.4372379556305,242,594,6686,0.010223480207849267,0.012035986383530557,0.01083121385410423,0.010223480207849267,0.012035986383530557,0.01083121385410423,5929,13944,281857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,075,Plaquemines Parish,7,0,7,6,0,1172.743
22087,0,1,1,metro,metro,metro,2006,940,16563,0.13155829257984664,0.4971925375837711,st. bernard,Louisiana,48143,7705,993,NA,NA,-89.66554926474849,29.869183774780762,-89.66554926474849,29.869183774780762,616,1416,6597,0.0260234041654345,0.028691846328416273,0.010687035267054383,0.0260234041654345,0.028691846328416273,0.010687035267054383,4617,10488,46198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,087,St. Bernard Parish,10,0,10,8,0,531.22
22089,0,1,1,metro,metro,metro,2006,940,52453,0.26709625760204375,0.5100566221188493,st. charles,Louisiana,49521,22952,1141,NA,NA,-90.35757335431146,29.91314982814965,-90.35757335431146,29.91314982814965,171,360,5305,0.007224029403067044,0.0072945372021397305,0.008594015778645369,0.007224029403067044,0.0072945372021397305,0.008594015778645369,16396,39251,878752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,089,St. Charles Parish,10,0,9,8,0,409.689
22095,1,1,1,metro,metro,metro,2006,940,47296,0.5069773342354533,0.5141449594046008,st. john the baptist,Louisiana,39576,14336,864,NA,NA,-90.50792113802291,30.112644133854058,-90.50792113802291,30.112644133854058,271,610,7048,0.011448608001351866,0.012360188036958989,0.011417648107048551,0.011448608001351866,0.012360188036958989,0.011417648107048551,15103,35814,659225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,095,St. John the Baptist Parish,9,0,8,7,0,349.357
22103,0,1,1,metro,metro,metro,2006,940,223133,0.11218869463503829,0.5120488677156674,st. tammany,Louisiana,34589,69727,6688,NA,NA,-89.96507421897307,30.40707395540083,-89.96507421897307,30.40707395540083,2445,5035,110059,0.10329094672806388,0.10202220781325985,0.17829383272043933,0.10329094672806388,0.10202220781325985,0.17829383272043933,57874,135265,3377319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,103,St. Tammany Parish,13,0,12,9,0,1112.279
22109,3,3,3,metro,metro,metro,2006,520,109994,0.18726475989599434,0.5061276069603796,terrebonne,Louisiana,38526,54476,3114,50862,1807,-90.83826892736919,29.44769871397419,-90.83826892736919,29.44769871397419,536,1008,20785,0.02264374128680664,0.020424704165991247,0.0336713700205738,0.02264374128680664,0.020424704165991247,0.0336713700205738,36408,85452,1949074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,109,Terrebonne Parish,11,0,10,8,1,1425.964
22051,0,1,1,metro,metro,metro,2007,978,432683,0.2667772942315737,0.51657911219068,jefferson,Louisiana,40612,198071,13752,213445,7963,-90.14520392992787,29.871744022448087,-90.14520392992787,29.871744022448087,4869,9380,154528,0.2755673778934858,0.273325951395769,0.2642520627591809,0.2755673778934858,0.273325951395769,0.2642520627591809,153271,316282,8067300,303,235,68,0,263,76,206375.72,252,62,175820.14,169,29,30555.579999999998,22,LA,Louisiana,051,Jefferson Parish,10,0,10,7,1,497.225
22057,3,3,3,metro,metro,metro,2007,541,94745,0.13172199060636444,0.5101060741991662,lafourche,Louisiana,43094,36927,2072,47397,1427,-90.43786512111947,29.57240907169766,-90.43786512111947,29.57240907169766,392,686,11941,0.022185749052012,0.01998950987819803,0.02041981958873071,0.022185749052012,0.01998950987819803,0.02041981958873071,31852,72524,1813059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,057,Lafourche Parish,11,0,10,9,1,1204.53
22071,0,1,1,metro,metro,metro,2007,978,268751,0.6046340292687283,0.5130957652250596,orleans,Louisiana,48163,165383,10176,102197,5458,-89.92944735360277,30.069110849409217,-89.92944735360277,30.069110849409217,8822,16660,265904,0.4992925462674741,0.48545952561338074,0.4547116412295327,0.4992925462674741,0.48545952561338074,0.4547116412295327,86675,172115,4237048,919,711,208,0,810,155,443135.58,771,98,335176.16000000003,454,82,107959.42000000001,22,LA,Louisiana,071,Orleans Parish,1,0,1,1,0,349.978
22075,1,1,1,metro,metro,metro,2007,978,22709,0.2160376943062222,0.500110088511163,plaquemines,Louisiana,51452,14456,803,8662,353,-89.61071603949237,29.4372379556305,-89.61071603949237,29.4372379556305,144,377,4433,0.008149866998698286,0.010985488664840608,0.007580693429096661,0.008149866998698286,0.010985488664840608,0.007580693429096661,7149,16585,392108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,075,Plaquemines Parish,7,0,7,6,0,1172.743
22087,0,1,1,metro,metro,metro,2007,978,23613,0.1465718036674713,0.4906619235167069,st. bernard,Louisiana,45170,8891,773,9336,421,-89.66554926474849,29.869183774780762,-89.66554926474849,29.869183774780762,357,791,8599,0.0202048786009395,0.023049128737105892,0.014704800991834466,0.0202048786009395,0.023049128737105892,0.014704800991834466,7714,16889,282850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,087,St. Bernard Parish,10,0,10,8,0,531.22
22089,0,1,1,metro,metro,metro,2007,978,52765,0.2720363877570359,0.5085189045768975,st. charles,Louisiana,51956,23930,1160,25275,998,-90.35757335431146,29.91314982814965,-90.35757335431146,29.91314982814965,153,353,5051,0.008659233686116928,0.010286147211375954,0.008637510153477834,0.008659233686116928,0.010286147211375954,0.008637510153477834,18666,43683,1083999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,089,St. Charles Parish,10,0,9,8,0,409.689
22095,1,1,1,metro,metro,metro,2007,978,47386,0.5226016122905499,0.5123665217574811,st. john the baptist,Louisiana,41141,14812,842,21380,1125,-90.50792113802291,30.112644133854058,-90.50792113802291,30.112644133854058,242,518,7049,0.013696304261701285,0.015094119703945452,0.01205420888375871,0.013696304261701285,0.015094119703945452,0.01205420888375871,16735,38601,754157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,095,St. John the Baptist Parish,9,0,8,7,0,349.357
22103,0,1,1,metro,metro,metro,2007,978,226294,0.11439543249047698,0.5125367884256763,st. tammany,Louisiana,35266,75194,6907,112699,3736,-89.96507421897307,30.40707395540083,-89.96507421897307,30.40707395540083,2234,4682,110876,0.12643613107702756,0.13642986188006295,0.18960454875806934,0.12643613107702756,0.13642986188006295,0.18960454875806934,72749,166966,4800215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,103,St. Tammany Parish,13,0,12,9,0,1112.279
22109,3,3,3,metro,metro,metro,2007,541,110656,0.18888266338924234,0.5055848756506651,terrebonne,Louisiana,40650,57676,3166,53108,1651,-90.83826892736919,29.44769871397419,-90.83826892736919,29.44769871397419,456,871,16394,0.02580791216254457,0.025380266915321404,0.02803471420631867,0.02580791216254457,0.025380266915321404,0.02803471420631867,38938,89932,2195666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,109,Terrebonne Parish,11,0,10,8,1,1425.964
22051,0,1,1,metro,metro,metro,2008,990,431759,0.2684066805787488,0.516260228507107,jefferson,Louisiana,42007,199044,14040,207481,9669,-90.14520392992787,29.871744022448087,-90.14520392992787,29.871744022448087,4232,8054,145489,0.279155672823219,0.2855927094783873,0.27775253528010263,0.279155672823219,0.2855927094783873,0.27775253528010263,157930,324258,8176262,71783,6962,3774,0,56389,4977,14238891.450000001,52848,2649,10629273.04,24138,3762,3609618.41,22,LA,Louisiana,051,Jefferson Parish,10,0,10,7,1,497.225
22057,3,3,3,metro,metro,metro,2008,584,95603,0.132391242952627,0.509262261644509,lafourche,Louisiana,45119,38335,2154,48386,1762,-90.43786512111947,29.57240907169766,-90.43786512111947,29.57240907169766,543,971,15601,0.03581794195250659,0.03443140314173256,0.029783813916549575,0.03581794195250659,0.03443140314173256,0.029783813916549575,33172,74955,1902796,17108,3113,4454,0,15775,3941,14273378.24,15010,2470,11583269.84,9825,3113,2690108.4,22,LA,Louisiana,057,Lafourche Parish,11,0,10,9,1,1204.53
22071,0,1,1,metro,metro,metro,2008,990,301842,0.6123601089311627,0.515213257267047,orleans,Louisiana,49948,172044,10712,125795,8082,-89.92944735360277,30.069110849409217,-89.92944735360277,30.069110849409217,7056,12335,224796,0.46543535620052773,0.43739583702705576,0.42915724845745007,0.46543535620052773,0.43739583702705576,0.42915724845745007,99099,194585,4706355,60239,2503,2613,0,46576,4085,7882860.13,43406,1665,5178587.82,22573,3581,2704272.31,22,LA,Louisiana,071,Orleans Parish,1,0,1,1,0,349.978
22075,1,1,1,metro,metro,metro,2008,990,22677,0.20968382061119195,0.4999779512281166,plaquemines,Louisiana,54597,14489,821,8076,401,-89.61071603949237,29.4372379556305,-89.61071603949237,29.4372379556305,137,325,4694,0.00903693931398417,0.011524414027871351,0.00896129879650559,0.00903693931398417,0.011524414027871351,0.00896129879650559,7474,17160,419462,3751,1427,1161,0,3118,361,1278079.49,2955,232,1034914.93,1485,275,243164.56,22,LA,Louisiana,075,Plaquemines Parish,7,0,7,6,0,1172.743
22087,0,1,1,metro,metro,metro,2008,990,28879,0.15689601440493092,0.492191557879428,st. bernard,Louisiana,45983,9608,800,16765,791,-89.66554926474849,29.869183774780762,-89.66554926474849,29.869183774780762,239,516,5877,0.015765171503957783,0.01829722350271267,0.011219759912028835,0.015765171503957783,0.01829722350271267,0.011219759912028835,9230,20120,322706,5874,2243,2074,0,4688,357,835647.4,4347,184,617856.19,2081,291,217791.21,22,LA,Louisiana,087,St. Bernard Parish,10,0,10,8,0,531.22
22089,0,1,1,metro,metro,metro,2008,990,52516,0.27281209536141365,0.5088734861756417,st. charles,Louisiana,55950,24336,1170,23627,1167,-90.35757335431146,29.91314982814965,-90.35757335431146,29.91314982814965,117,257,4250,0.007717678100263852,0.009113152015885962,0.008113659967010814,0.007717678100263852,0.009113152015885962,0.008113659967010814,18782,43490,1133777,7726,2704,3942,0,6593,852,2492056.7,6146,465,1953051.11,3328,724,539005.59,22,LA,Louisiana,089,St. Charles Parish,10,0,9,8,0,409.689
22095,1,1,1,metro,metro,metro,2008,990,46811,0.5292132191151653,0.5121232189015402,st. john the baptist,Louisiana,46223,15276,876,19887,1289,-90.50792113802291,30.112644133854058,-90.50792113802291,30.112644133854058,287,634,9963,0.018931398416886545,0.02248147228821673,0.01902032805913617,0.018931398416886545,0.02248147228821673,0.01902032805913617,16670,38173,787287,9411,1496,1715,0,8408,1461,4763302.9799999995,7912,804,3829963.2800000003,4715,1257,933339.7,22,LA,Louisiana,095,St. John the Baptist Parish,9,0,8,7,0,349.357
22103,0,1,1,metro,metro,metro,2008,990,229252,0.11525744595466997,0.5128679357213896,st. tammany,Louisiana,36511,74727,7212,107230,4465,-89.96507421897307,30.40707395540083,-89.96507421897307,30.40707395540083,2066,4149,95020,0.1362796833773087,0.1471224424665792,0.18140234589773352,0.1362796833773087,0.1471224424665792,0.18140234589773352,76319,173865,4997227,17672,5284,4444,0,13208,1308,3482067.94,11289,694,2649752,6773,1050,832315.9400000001,22,LA,Louisiana,103,St. Tammany Parish,13,0,12,9,0,1112.279
22109,3,3,3,metro,metro,metro,2008,584,111453,0.1903582676105623,0.5056391483405561,terrebonne,Louisiana,43831,57799,3257,54376,2122,-90.83826892736919,29.44769871397419,-90.83826892736919,29.44769871397419,483,960,18118,0.03186015831134564,0.03404134605155845,0.034589009713482805,0.03186015831134564,0.03404134605155845,0.034589009713482805,38942,89255,2265974,30931,5598,6235,0,28837,8157,32310353.93,27920,5482,25501533.18,18203,6071,6808820.75,22,LA,Louisiana,109,Terrebonne Parish,11,0,10,8,1,1425.964
22051,0,1,1,metro,metro,metro,2009,949,431921,0.26848196776725375,0.5154530573878093,jefferson,Louisiana,42390,194553,13978,197827,13324,-90.14520392992787,29.871744022448087,-90.14520392992787,29.871744022448087,3562,6790,113943,0.27009402487109496,0.2828459551778722,0.24825697428165552,0.27009402487109496,0.2828459551778722,0.24825697428165552,156354,324192,7872041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,051,Jefferson Parish,10,0,10,7,1,497.225
22057,3,3,3,metro,metro,metro,2009,624,96080,0.1333368026644463,0.5093776019983347,lafourche,Louisiana,44832,37386,2160,46247,2212,-90.43786512111947,29.57240907169766,-90.43786512111947,29.57240907169766,323,705,11773,0.024491962390051563,0.02936765808547863,0.025650802227586866,0.024491962390051563,0.02936765808547863,0.025650802227586866,32417,73895,1857466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,057,Lafourche Parish,11,0,10,9,1,1204.53
22071,0,1,1,metro,metro,metro,2009,949,327803,0.6116722543722907,0.5157792942712544,orleans,Louisiana,49514,168522,10654,134275,11556,-89.92944735360277,30.069110849409217,-89.92944735360277,30.069110849409217,6152,10151,200999,0.4664846830451926,0.4228526201782888,0.4379330329519012,0.4664846830451926,0.4228526201782888,0.4379330329519012,104143,206325,4739722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,071,Orleans Parish,1,0,1,1,0,349.978
22075,1,1,1,metro,metro,metro,2009,949,22730,0.21201055873295205,0.4987241531016278,plaquemines,Louisiana,54370,14403,831,7456,518,-89.61071603949237,29.4372379556305,-89.61071603949237,29.4372379556305,70,186,2278,0.005307855626326964,0.007748062984253936,0.00496326573298589,0.005307855626326964,0.007748062984253936,0.00496326573298589,7370,17166,418587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,075,Plaquemines Parish,7,0,7,6,0,1172.743
22087,0,1,1,metro,metro,metro,2009,949,32878,0.16856256463288521,0.4962893120019466,st. bernard,Louisiana,44755,9845,784,16950,1126,-89.66554926474849,29.869183774780762,-89.66554926474849,29.869183774780762,217,450,6873,0.016454352441613588,0.018745313671582105,0.014974769702726964,0.016454352441613588,0.018745313671582105,0.014974769702726964,10279,22685,373460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,087,St. Bernard Parish,10,0,10,8,0,531.22
22089,0,1,1,metro,metro,metro,2009,949,52719,0.27111667520248867,0.5061173390997553,st. charles,Louisiana,56122,24010,1147,22192,1548,-90.35757335431146,29.91314982814965,-90.35757335431146,29.91314982814965,117,221,4491,0.008871701546860783,0.009206031825376989,0.009784910626356292,0.008871701546860783,0.009206031825376989,0.009784910626356292,18526,43128,1083448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,089,St. Charles Parish,10,0,9,8,0,409.689
22095,1,1,1,metro,metro,metro,2009,949,46336,0.5343361533149171,0.5137689917127072,st. john the baptist,Louisiana,44696,15306,891,18691,1764,-90.50792113802291,30.112644133854058,-90.50792113802291,30.112644133854058,211,450,6766,0.01599939338792842,0.018745313671582105,0.014741640012898391,0.01599939338792842,0.018745313671582105,0.014741640012898391,16466,37817,754246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,095,St. John the Baptist Parish,9,0,8,7,0,349.357
