FIPS10,year,fmr
28047,2010,849
28047,2011,906
28047,2012,753
28047,2013,857
28047,2014,828
28047,2015,808
28047,2016,801
28047,2017,777
28049,1983,374
28049,1985,387
28049,1986,426
28049,1987,436
28049,1988,448
28049,1989,454
28049,1990,464
28049,1991,476
28049,1992,492
28049,1993,505
28049,1994,491
28049,1995,484
28049,1996,467
28049,1997,481
28049,1998,494
28049,1999,504
28049,2000,507
28049,2001,557
28049,2002,573
28049,2003,587
28049,2004,589
28049,2005,609
28049,2006,613
28049,2007,638
28049,2008,747
28049,2009,784
28049,2010,788
28049,2011,764
28049,2012,731
28049,2013,810
28049,2014,771
28049,2015,780
28049,2016,831
28049,2017,856
28051,1983,283
28051,1985,294
28051,1986,245
28051,1987,251
28051,1988,258
28051,1989,261
28051,1990,267
28051,1991,274
28051,1992,283
28051,1993,290
28051,1994,306
28051,1995,300
28051,1996,347
28051,1997,351
28051,1998,359
28051,1999,364
28051,2000,364
28051,2001,368
28051,2002,378
28051,2003,389
28051,2004,389
28051,2005,479
28051,2006,493
28051,2007,513
28051,2008,542
28051,2009,583
28051,2010,586
28051,2011,626
28051,2012,527
28051,2013,590
28051,2014,614
28051,2015,620
28051,2016,638
28051,2017,681
28053,1983,284
28053,1985,295
28053,1986,283
28053,1987,290
28053,1988,298
28053,1989,302
28053,1990,308
28053,1991,316
28053,1992,327
28053,1993,335
28053,1994,299
28053,1995,300
28053,1996,347
28053,1997,351
28053,1998,359
28053,1999,364
28053,2000,364
28053,2001,368
28053,2002,378
28053,2003,389
28053,2004,389
28053,2005,419
28053,2006,455
28053,2007,473
28053,2008,498
28053,2009,536
28053,2010,539
28053,2011,576
28053,2012,527
28053,2013,590
28053,2014,614
28053,2015,620
28053,2016,638
28053,2017,686
28055,1983,284
28055,1985,295
28055,1986,283
28055,1987,290
28055,1988,298
28055,1989,302
28055,1990,308
28055,1991,316
28055,1992,327
28055,1993,335
28055,1994,460
28055,1995,447
28055,1996,454
28055,1997,459
28055,1998,469
28055,1999,475
28055,2000,475
28055,2001,480
28055,2002,493
28055,2003,507
28055,2004,507
28055,2005,479
28055,2006,493
28055,2007,513
28055,2008,542
28055,2009,583
28055,2010,586
28055,2011,626
28055,2012,527
28055,2013,597
28055,2014,970
28055,2015,620
28055,2016,638
28055,2017,681
28057,1983,309
28057,1985,320
28057,1986,302
28057,1987,309
28057,1988,317
28057,1989,321
28057,1990,328
28057,1991,336
28057,1992,347
28057,1993,355
28057,1994,306
28057,1995,300
28057,1996,347
28057,1997,351
28057,1998,359
28057,1999,364
28057,2000,364
28057,2001,368
28057,2002,378
28057,2003,389
28057,2004,389
28057,2005,418
28057,2006,455
28057,2007,473
28057,2008,498
28057,2009,536
28057,2010,539
28057,2011,576
28057,2012,527
28057,2013,590
28057,2014,614
28057,2015,620
28057,2016,638
28057,2017,681
28059,1983,355
28059,1985,367
28059,1986,365
28059,1987,373
28059,1988,383
28059,1989,388
28059,1990,396
28059,1991,406
28059,1992,420
28059,1993,431
28059,1994,384
28059,1995,431
28059,1996,445
28059,1997,458
28059,1998,470
28059,1999,479
28059,2000,482
28059,2001,541
28059,2002,557
28059,2003,571
28059,2004,573
28059,2005,592
28059,2006,587
28059,2007,611
28059,2008,644
28059,2009,804
28059,2010,808
28059,2011,863
28059,2012,668
28059,2013,754
28059,2014,818
28059,2015,744
28059,2016,768
28059,2017,789
28061,1983,303
28061,1985,314
28061,1986,316
28061,1987,323
28061,1988,332
28061,1989,336
28061,1990,343
28061,1991,352
28061,1992,364
28061,1993,373
28061,1994,290
28061,1995,300
28061,1996,347
28061,1997,351
28061,1998,359
28061,1999,364
28061,2000,364
28061,2001,368
28061,2002,378
28061,2003,389
28061,2004,389
28061,2005,430
28061,2006,455
28061,2007,473
28061,2008,498
28061,2009,536
28061,2010,539
28061,2011,576
28061,2012,527
28061,2013,590
28061,2014,614
28061,2015,620
28061,2016,638
28061,2017,767
28063,1983,271
28063,1985,281
28063,1986,244
28063,1987,250
28063,1988,257
28063,1989,260
28063,1990,265
28063,1991,272
28063,1992,281
28063,1993,288
28063,1994,306
28063,1995,300
28063,1996,347
28063,1997,351
28063,1998,359
28063,1999,364
28063,2000,364
28063,2001,368
28063,2002,378
28063,2003,389
28063,2004,389
28063,2005,402
28063,2006,455
28063,2007,473
28063,2008,498
28063,2009,536
28063,2010,539
28063,2011,576
28063,2012,527
28063,2013,590
28063,2014,614
28063,2015,620
28063,2016,638
28063,2017,681
28065,1983,271
28065,1985,281
28065,1986,249
28065,1987,255
28065,1988,262
28065,1989,265
28065,1990,271
28065,1991,278
28065,1992,287
28065,1993,294
28065,1994,306
28065,1995,300
28065,1996,347
28065,1997,351
28065,1998,359
28065,1999,364
28065,2000,364
28065,2001,368
28065,2002,378
28065,2003,389
28065,2004,389
28065,2005,402
28065,2006,455
28065,2007,473
28065,2008,498
28065,2009,536
28065,2010,539
28065,2011,576
28065,2012,527
28065,2013,590
28065,2014,614
28065,2015,620
28065,2016,638
28065,2017,742
28067,1983,303
28067,1985,314
28067,1986,249
28067,1987,301
28067,1988,309
28067,1989,313
28067,1990,320
28067,1991,328
28067,1992,339
28067,1993,347
28067,1994,306
28067,1995,300
28067,1996,347
28067,1997,351
28067,1998,359
28067,1999,364
28067,2000,364
28067,2001,368
28067,2002,378
28067,2003,389
28067,2004,389
28067,2005,442
28067,2006,455
28067,2007,473
28067,2008,498
28067,2009,536
28067,2010,539
28067,2011,576
28067,2012,566
28067,2013,590
28067,2014,821
28067,2015,746
28067,2016,722
28067,2017,807
28069,1983,303
28069,1985,314
28069,1986,316
28069,1987,323
28069,1988,332
28069,1989,336
28069,1990,343
28069,1991,352
28069,1992,364
28069,1993,373
28069,1994,308
28069,1995,300
28069,1996,347
28069,1997,351
28069,1998,359
28069,1999,364
28069,2000,364
28069,2001,368
28069,2002,378
28069,2003,389
28069,2004,389
28069,2005,469
28069,2006,483
28069,2007,502
28069,2008,530
28069,2009,570
28069,2010,573
28069,2011,611
28069,2012,527
28069,2013,590
28069,2014,643
28069,2015,632
28069,2016,651
28069,2017,681
28071,1983,296
28071,1985,307
28071,1986,322
28071,1987,329
28071,1988,338
28071,1989,343
28071,1990,350
28071,1991,359
28071,1992,371
28071,1993,380
28071,1994,449
28071,1995,432
28071,1996,438
28071,1997,443
28071,1998,452
28071,1999,458
28071,2000,458
28071,2001,463
28071,2002,475
28071,2003,489
28071,2004,489
28071,2005,576
28071,2006,593
28071,2007,617
28071,2008,651
28071,2009,700
28071,2010,704
28071,2011,751
28071,2012,633
28071,2013,790
28071,2014,816
28071,2015,838
28071,2016,866
28071,2017,925
28073,1983,303
28073,1985,314
28073,1986,319
28073,1987,326
28073,1988,335
28073,1989,340
28073,1990,347
28073,1991,356
28073,1992,368
28073,1993,377
28073,1994,377
28073,1995,352
28073,1996,365
28073,1997,377
28073,1998,386
28073,1999,398
28073,2000,413
28073,2001,428
28073,2002,451
28073,2003,478
28073,2004,480
28073,2005,515
28073,2006,528
28073,2007,549
28073,2008,581
28073,2009,625
28073,2010,628
28073,2011,671
28073,2012,644
28073,2013,700
28073,2014,718
28073,2015,739
28073,2016,731
28073,2017,877
28075,1983,339
28075,1985,351
28075,1986,316
28075,1987,323
28075,1988,332
28075,1989,336
28075,1990,343
28075,1991,352
28075,1992,364
28075,1993,373
28075,1994,390
28075,1995,379
28075,1996,385
28075,1997,389
28075,1998,397
28075,1999,402
28075,2000,402
28075,2001,406
28075,2002,417
28075,2003,429
28075,2004,429
28075,2005,489
28075,2006,503
28075,2007,523
28075,2008,552
28075,2009,594
28075,2010,597
28075,2011,637
28075,2012,560
28075,2013,590
28075,2014,614
28075,2015,718
28075,2016,742
28075,2017,770
28077,1983,271
28077,1985,281
28077,1986,244
28077,1987,250
28077,1988,257
28077,1989,260
28077,1990,265
28077,1991,272
28077,1992,281
28077,1993,288
28077,1994,306
28077,1995,300
28077,1996,347
28077,1997,351
28077,1998,359
28077,1999,364
28077,2000,364
28077,2001,368
28077,2002,378
28077,2003,389
28077,2004,389
28077,2005,402
28077,2006,455
28077,2007,473
28077,2008,498
28077,2009,536
28077,2010,539
28077,2011,576
28077,2012,527
28077,2013,590
28077,2014,671
28077,2015,641
28077,2016,655
28077,2017,720
28079,1983,303
28079,1985,314
28079,1986,272
28079,1987,278
28079,1988,286
28079,1989,290
28079,1990,296
28079,1991,303
28079,1992,313
28079,1993,320
28079,1994,306
28079,1995,300
28079,1996,347
28079,1997,351
28079,1998,359
28079,1999,364
28079,2000,364
28079,2001,368
28079,2002,378
28079,2003,389
28079,2004,389
28079,2005,430
28079,2006,455
28079,2007,473
28079,2008,498
28079,2009,536
28079,2010,539
28079,2011,576
28079,2012,568
28079,2013,590
28079,2014,620
28079,2015,620
28079,2016,638
28079,2017,706
28081,1983,309
28081,1985,320
28081,1986,320
28081,1987,327
28081,1988,336
28081,1989,341
28081,1990,370
28081,1991,379
28081,1992,392
28081,1993,401
28081,1994,394
28081,1995,379
28081,1996,385
28081,1997,389
28081,1998,397
28081,1999,402
28081,2000,402
28081,2001,406
28081,2002,417
28081,2003,429
28081,2004,429
28081,2005,482
28081,2006,496
28081,2007,516
28081,2008,545
28081,2009,586
28081,2010,589
28081,2011,629
28081,2012,545
28081,2013,721
28081,2014,614
28081,2015,646
28081,2016,709
28081,2017,794
28083,1983,283
28083,1985,294
28083,1986,245
28083,1987,300
28083,1988,308
28083,1989,312
28083,1990,319
28083,1991,327
28083,1992,338
28083,1993,346
28083,1994,329
28083,1995,323
28083,1996,347
28083,1997,351
28083,1998,359
28083,1999,364
28083,2000,364
28083,2001,368
28083,2002,378
28083,2003,389
28083,2004,389
28083,2005,427
28083,2006,455
28083,2007,473
28083,2008,498
28083,2009,536
28083,2010,539
28083,2011,576
28083,2012,527
28083,2013,590
28083,2014,614
28083,2015,624
28083,2016,651
28083,2017,681
28085,1983,271
28085,1985,281
28085,1986,244
28085,1987,250
28085,1988,257
28085,1989,260
28085,1990,265
28085,1991,272
28085,1992,281
28085,1993,288
28085,1994,306
28085,1995,300
28085,1996,347
28085,1997,351
28085,1998,359
28085,1999,364
28085,2000,364
28085,2001,368
28085,2002,378
28085,2003,389
28085,2004,389
28085,2005,402
28085,2006,455
28085,2007,473
28085,2008,498
28085,2009,536
28085,2010,539
28085,2011,576
28085,2012,527
28085,2013,595
28085,2014,614
28085,2015,620
28085,2016,638
28085,2017,684
28087,1983,333
28087,1985,345
28087,1986,303
28087,1987,355
28087,1988,365
28087,1989,370
28087,1990,378
28087,1991,388
28087,1992,401
28087,1993,410
28087,1994,384
28087,1995,369
28087,1996,374
28087,1997,378
28087,1998,386
28087,1999,391
28087,2000,391
28087,2001,395
28087,2002,405
28087,2003,418
28087,2004,418
28087,2005,464
28087,2006,477
28087,2007,496
28087,2008,525
28087,2009,564
28087,2010,567
28087,2011,605
28087,2012,544
28087,2013,611
28087,2014,662
28087,2015,633
28087,2016,688
28087,2017,681
28089,1983,374
28089,1985,387
28089,1986,426
28089,1987,436
28089,1988,448
28089,1989,454
28089,1990,464
28089,1991,476
28089,1992,492
28089,1993,505
28089,1994,491
28089,1995,484
28089,1996,467
28089,1997,481
28089,1998,494
28089,1999,504
28089,2000,507
28089,2001,557
28089,2002,573
28089,2003,587
28089,2004,589
28089,2005,609
28089,2006,613
28089,2007,638
28089,2008,747
28089,2009,784
28089,2010,788
28089,2011,764
28089,2012,731
28089,2013,810
28089,2014,771
28089,2015,780
28089,2016,831
28089,2017,856
28091,1983,267
28091,1985,277
28091,1986,319
28091,1987,326
28091,1988,335
28091,1989,340
28091,1990,347
28091,1991,356
28091,1992,368
28091,1993,377
28091,1994,306
28091,1995,300
28091,1996,347
28091,1997,351
28091,1998,359
28091,1999,364
28091,2000,364
28091,2001,368
28091,2002,378
28091,2003,389
28091,2004,389
28091,2005,399
28091,2006,455
28091,2007,473
28091,2008,498
28091,2009,536
28091,2010,539
28091,2011,576
28091,2012,530
28091,2013,622
28091,2014,614
28091,2015,620
28091,2016,638
28091,2017,681
28093,1983,296
28093,1985,307
28093,1986,275
28093,1987,281
28093,1988,289
28093,1989,293
28093,1990,299
28093,1991,307
28093,1992,317
28093,1993,324
28093,1994,315
28093,1995,306
28093,1996,347
28093,1997,351
28093,1998,359
28093,1999,364
28093,2000,364
28093,2001,368
28093,2002,378
28093,2003,389
28093,2004,389
28093,2005,420
28093,2006,455
28093,2007,473
28093,2008,504
28093,2009,541
28093,2010,568
28093,2011,606
28093,2012,527
28093,2013,590
28093,2014,614
28093,2015,648
28093,2016,638
28093,2017,681
28095,1983,309
28095,1985,320
28095,1986,302
28095,1987,309
28095,1988,317
28095,1989,321
28095,1990,328
28095,1991,336
28095,1992,347
28095,1993,355
28095,1994,314
28095,1995,305
28095,1996,347
28095,1997,351
28095,1998,359
28095,1999,364
28095,2000,364
28095,2001,368
28095,2002,378
28095,2003,389
28095,2004,389
28095,2005,414
28095,2006,455
28095,2007,473
28095,2008,498
28095,2009,536
28095,2010,539
28095,2011,576
28095,2012,527
28095,2013,590
28095,2014,626
28095,2015,620
28095,2016,638
28095,2017,681
28097,1983,290
28097,1985,301
28097,1986,245
28097,1987,251
28097,1988,258
28097,1989,261
28097,1990,267
28097,1991,274
28097,1992,283
28097,1993,290
28097,1994,306
28097,1995,300
28097,1996,347
28097,1997,351
28097,1998,359
28097,1999,364
28097,2000,364
28097,2001,368
28097,2002,378
28097,2003,389
28097,2004,389
28097,2005,394
28097,2006,455
28097,2007,473
28097,2008,498
28097,2009,536
28097,2010,539
28097,2011,576
28097,2012,527
28097,2013,590
28097,2014,614
28097,2015,620
28097,2016,638
28097,2017,681
28099,1983,303
28099,1985,314
28099,1986,272
28099,1987,278
28099,1988,286
28099,1989,290
28099,1990,296
28099,1991,303
28099,1992,313
28099,1993,320
28099,1994,292
28099,1995,300
28099,1996,347
28099,1997,351
28099,1998,359
28099,1999,364
28099,2000,364
28099,2001,368
28099,2002,378
28099,2003,389
28099,2004,389
28099,2005,442
28099,2006,455
28099,2007,473
28099,2008,498
28099,2009,536
28099,2010,539
28099,2011,576
28099,2012,550
28099,2013,590
28099,2014,614
28099,2015,628
28099,2016,638
28099,2017,684
28101,1983,303
28101,1985,314
28101,1986,272
28101,1987,278
28101,1988,286
28101,1989,290
28101,1990,296
28101,1991,303
28101,1992,313
28101,1993,320
28101,1994,260
28101,1995,300
28101,1996,347
28101,1997,351
28101,1998,359
28101,1999,364
28101,2000,364
28101,2001,368
28101,2002,378
28101,2003,389
28101,2004,389
28101,2005,469
28101,2006,483
28101,2007,502
28101,2008,530
28101,2009,570
28101,2010,573
28101,2011,611
28101,2012,527
28101,2013,591
28101,2014,656
28101,2015,654
28101,2016,666
28101,2017,683
28103,1983,289
28103,1985,300
28103,1986,303
28103,1987,310
28103,1988,318
28103,1989,322
28103,1990,329
28103,1991,337
28103,1992,348
28103,1993,356
28103,1994,246
28103,1995,300
28103,1996,347
28103,1997,351
28103,1998,359
28103,1999,364
28103,2000,364
28103,2001,368
28103,2002,378
28103,2003,389
28103,2004,389
28103,2005,449
28103,2006,462
28103,2007,481
28103,2008,506
28103,2009,544
28103,2010,547
28103,2011,584
28103,2012,527
28103,2013,590
28103,2014,614
28103,2015,620
28103,2016,638
28103,2017,681
28105,1983,309
28105,1985,320
28105,1986,303
28105,1987,310
28105,1988,318
28105,1989,322
28105,1990,329
28105,1991,337
28105,1992,348
28105,1993,356
28105,1994,375
28105,1995,365
28105,1996,370
28105,1997,374
28105,1998,382
28105,1999,387
28105,2000,387
28105,2001,391
28105,2002,401
28105,2003,412
28105,2004,412
28105,2005,519
28105,2006,534
28105,2007,556
28105,2008,586
28105,2009,630
28105,2010,634
28105,2011,677
28105,2012,588
28105,2013,665
28105,2014,716
28105,2015,732
28105,2016,786
28105,2017,853
28107,1983,296
28107,1985,307
28107,1986,295
28107,1987,302
28107,1988,310
28107,1989,314
28107,1990,321
28107,1991,329
28107,1992,340
28107,1993,348
28107,1994,314
28107,1995,305
28107,1996,347
28107,1997,351
28107,1998,359
28107,1999,364
28107,2000,364
28107,2001,368
28107,2002,378
28107,2003,389
28107,2004,389
28107,2005,420
28107,2006,455
28107,2007,473
28107,2008,498
28107,2009,536
28107,2010,539
28107,2011,576
28107,2012,547
28107,2013,590
28107,2014,628
28107,2015,621
28107,2016,638
28107,2017,681
28109,1983,274
28109,1985,284
28109,1986,319
28109,1987,326
28109,1988,335
28109,1989,340
28109,1990,347
28109,1991,356
28109,1992,368
28109,1993,377
28109,1994,338
28109,1995,329
28109,1996,347
28109,1997,351
28109,1998,359
28109,1999,364
28109,2000,364
28109,2001,368
28109,2002,378
28109,2003,389
28109,2004,389
28109,2005,466
28109,2006,480
28109,2007,499
28109,2008,527
28109,2009,647
28109,2010,670
28109,2011,679
28109,2012,595
28109,2013,654
28109,2014,677
28109,2015,650
28109,2016,673
28109,2017,829
28111,1983,303
28111,1985,314
28111,1986,249
28111,1987,255
28111,1988,262
28111,1989,265
28111,1990,271
28111,1991,278
28111,1992,287
28111,1993,294
28111,1994,306
28111,1995,300
28111,1996,347
28111,1997,351
28111,1998,359
28111,1999,364
28111,2000,364
28111,2001,368
28111,2002,378
28111,2003,389
28111,2004,389
28111,2005,421
28111,2006,528
28111,2007,549
28111,2008,581
28111,2009,625
28111,2010,628
28111,2011,671
28111,2012,644
28111,2013,700
28111,2014,718
28111,2015,739
28111,2016,731
28111,2017,877
28113,1983,271
28113,1985,281
28113,1986,281
28113,1987,287
28113,1988,295
28113,1989,299
28113,1990,305
28113,1991,313
28113,1992,323
28113,1993,331
28113,1994,311
28113,1995,302
28113,1996,347
28113,1997,351
28113,1998,359
28113,1999,364
28113,2000,364
28113,2001,368
28113,2002,378
28113,2003,389
28113,2004,389
28113,2005,415
28113,2006,455
28113,2007,473
28113,2008,498
28113,2009,536
28113,2010,539
28113,2011,576
28113,2012,567
28113,2013,637
28113,2014,653
28113,2015,656
28113,2016,707
28113,2017,753
28115,1983,309
28115,1985,320
28115,1986,322
28115,1987,329
28115,1988,338
28115,1989,343
28115,1990,350
28115,1991,359
28115,1992,371
28115,1993,380
28115,1994,306
28115,1995,300
28115,1996,347
28115,1997,351
28115,1998,359
28115,1999,364
28115,2000,364
28115,2001,368
28115,2002,378
28115,2003,389
28115,2004,389
28115,2005,414
28115,2006,455
28115,2007,473
28115,2008,498
28115,2009,536
28115,2010,539
28115,2011,576
28115,2012,527
28115,2013,603
28115,2014,614
28115,2015,620
28115,2016,638
28115,2017,707
28117,1983,309
28117,1985,320
28117,1986,275
28117,1987,281
28117,1988,289
28117,1989,293
28117,1990,299
28117,1991,307
28117,1992,317
28117,1993,324
28117,1994,292
28117,1995,300
28117,1996,347
28117,1997,351
28117,1998,359
28117,1999,364
28117,2000,364
28117,2001,368
28117,2002,378
28117,2003,389
28117,2004,389
28117,2005,408
28117,2006,455
28117,2007,473
28117,2008,498
28117,2009,536
28117,2010,539
28117,2011,576
28117,2012,527
28117,2013,590
28117,2014,614
28117,2015,620
28117,2016,638
28117,2017,681
28119,1983,296
28119,1985,307
28119,1986,295
28119,1987,302
28119,1988,310
28119,1989,314
28119,1990,321
28119,1991,329
28119,1992,340
28119,1993,348
28119,1994,306
28119,1995,300
28119,1996,347
28119,1997,351
28119,1998,359
28119,1999,364
28119,2000,364
28119,2001,368
28119,2002,378
28119,2003,389
28119,2004,389
28119,2005,454
28119,2006,467
28119,2007,486
28119,2008,514
28119,2009,552
28119,2010,555
28119,2011,592
28119,2012,527
28119,2013,590
28119,2014,614
28119,2015,620
28119,2016,638
28119,2017,681
28121,1983,374
28121,1985,387
28121,1986,426
28121,1987,436
28121,1988,448
28121,1989,454
28121,1990,464
28121,1991,476
28121,1992,492
28121,1993,505
28121,1994,491
28121,1995,484
28121,1996,467
28121,1997,481
28121,1998,494
28121,1999,504
28121,2000,507
28121,2001,557
28121,2002,573
28121,2003,587
28121,2004,589
28121,2005,609
28121,2006,613
28121,2007,638
28121,2008,747
28121,2009,784
28121,2010,788
28121,2011,764
28121,2012,731
28121,2013,810
28121,2014,771
28121,2015,780
28121,2016,831
28121,2017,856
28123,1983,303
28123,1985,314
28123,1986,272
28123,1987,278
28123,1988,286
28123,1989,290
28123,1990,296
28123,1991,303
28123,1992,313
28123,1993,320
28123,1994,306
28123,1995,300
28123,1996,347
28123,1997,351
28123,1998,359
28123,1999,364
28123,2000,364
28123,2001,368
28123,2002,378
28123,2003,389
28123,2004,389
28123,2005,421
28123,2006,455
28123,2007,473
28123,2008,498
28123,2009,536
28123,2010,539
28123,2011,576
28123,2012,540
28123,2013,651
28123,2014,662
28123,2015,620
28123,2016,638
28123,2017,681
28125,1983,284
28125,1985,295
28125,1986,283
28125,1987,290
28125,1988,298
28125,1989,302
28125,1990,308
28125,1991,316
28125,1992,327
28125,1993,335
28125,1994,259
28125,1995,300
28125,1996,347
28125,1997,351
28125,1998,359
28125,1999,364
28125,2000,364
28125,2001,368
28125,2002,378
28125,2003,389
28125,2004,389
28125,2005,479
28125,2006,493
28125,2007,513
28125,2008,542
28125,2009,583
28125,2010,586
28125,2011,626
28125,2012,527
28125,2013,590
28125,2014,614
28125,2015,620
28125,2016,638
28125,2017,681
28127,1983,283
28127,1985,294
28127,1986,259
28127,1987,265
28127,1988,272
28127,1989,276
28127,1990,282
28127,1991,289
28127,1992,299
28127,1993,306
28127,1994,306
28127,1995,300
28127,1996,347
28127,1997,351
28127,1998,359
28127,1999,364
28127,2000,364
28127,2001,368
28127,2002,378
28127,2003,389
28127,2004,389
28127,2005,419
28127,2006,455
28127,2007,473
28127,2008,525
28127,2009,564
28127,2010,567
28127,2011,605
28127,2012,567
28127,2013,590
28127,2014,614
28127,2015,620
28127,2016,638
28127,2017,681
28129,1983,303
28129,1985,314
28129,1986,272
28129,1987,278
28129,1988,286
28129,1989,290
28129,1990,296
28129,1991,303
28129,1992,313
28129,1993,320
28129,1994,306
28129,1995,300
28129,1996,347
28129,1997,351
28129,1998,359
28129,1999,364
28129,2000,364
28129,2001,368
28129,2002,378
28129,2003,389
28129,2004,389
28129,2005,430
28129,2006,455
28129,2007,473
28129,2008,498
28129,2009,536
28129,2010,539
28129,2011,576
28129,2012,527
28129,2013,590
28129,2014,701
28129,2015,620
28129,2016,638
28129,2017,681
28131,1983,305
28131,1985,312
28131,1986,319
28131,1987,326
28131,1988,335
28131,1989,340
28131,1990,347
28131,1991,356
28131,1992,368
28131,1993,377
28131,1994,306
28131,1995,300
28131,1996,347
28131,1997,351
28131,1998,359
28131,1999,364
28131,2000,364
28131,2001,368
28131,2002,378
28131,2003,389
28131,2004,389
28131,2005,494
28131,2006,615
28131,2007,640
28131,2008,676
28131,2009,844
28131,2010,849
28131,2011,906
28131,2012,753
28131,2013,857
28131,2014,828
28131,2015,808
28131,2016,727
28131,2017,726
28133,1983,284
28133,1985,295
28133,1986,283
28133,1987,290
28133,1988,298
28133,1989,302
28133,1990,308
28133,1991,316
28133,1992,327
28133,1993,335
28133,1994,336
28133,1995,327
28133,1996,347
28133,1997,351
28133,1998,359
28133,1999,364
28133,2000,364
28133,2001,368
28133,2002,378
28133,2003,389
28133,2004,389
28133,2005,402
28133,2006,455
28133,2007,473
28133,2008,498
28133,2009,536
28133,2010,539
28133,2011,576
28133,2012,527
28133,2013,590
28133,2014,614
28133,2015,620
28133,2016,638
28133,2017,681
28135,1983,269
28135,1985,279
28135,1986,295
28135,1987,302
28135,1988,310
28135,1989,314
28135,1990,321
28135,1991,329
28135,1992,340
28135,1993,348
28135,1994,273
28135,1995,300
28135,1996,347
28135,1997,351
28135,1998,359
28135,1999,364
28135,2000,364
28135,2001,368
28135,2002,378
28135,2003,389
28135,2004,389
28135,2005,419
28135,2006,455
28135,2007,473
28135,2008,498
28135,2009,536
28135,2010,539
28135,2011,576
28135,2012,527
28135,2013,590
28135,2014,614
28135,2015,620
28135,2016,638
28135,2017,681
28137,1983,296
28137,1985,307
28137,1986,295
28137,1987,302
28137,1988,310
28137,1989,314
28137,1990,321
28137,1991,329
28137,1992,340
28137,1993,348
28137,1994,376
28137,1995,365
28137,1996,370
28137,1997,374
28137,1998,382
28137,1999,387
28137,2000,387
28137,2001,391
28137,2002,401
28137,2003,412
28137,2004,412
28137,2005,446
28137,2006,459
28137,2007,477
28137,2008,534
28137,2009,574
28137,2010,603
28137,2011,644
28137,2012,682
28137,2013,724
28137,2014,710
28137,2015,713
28137,2016,683
28137,2017,688
28139,1983,309
28139,1985,320
28139,1986,275
28139,1987,281
28139,1988,289
28139,1989,293
28139,1990,299
28139,1991,307
28139,1992,317
28139,1993,324
28139,1994,294
28139,1995,300
28139,1996,347
28139,1997,351
28139,1998,359
28139,1999,364
28139,2000,364
28139,2001,368
28139,2002,378
28139,2003,389
28139,2004,389
28139,2005,377
28139,2006,455
28139,2007,473
28139,2008,498
28139,2009,536
28139,2010,539
28139,2011,576
28139,2012,527
28139,2013,590
28139,2014,614
28139,2015,620
28139,2016,640
28139,2017,696
28141,1983,309
28141,1985,320
28141,1986,275
28141,1987,281
28141,1988,289
28141,1989,293
28141,1990,299
28141,1991,307
28141,1992,317
28141,1993,324
28141,1994,264
28141,1995,300
28141,1996,347
28141,1997,351
28141,1998,359
28141,1999,364
28141,2000,364
28141,2001,368
28141,2002,378
28141,2003,389
28141,2004,389
28141,2005,399
28141,2006,455
28141,2007,473
28141,2008,498
28141,2009,536
28141,2010,539
28141,2011,576
28141,2012,527
28141,2013,590
28141,2014,614
28141,2015,620
28141,2016,638
28141,2017,681
28143,1983,296
28143,1985,307
28143,1986,295
28143,1987,302
28143,1988,310
28143,1989,314
28143,1990,321
28143,1991,329
28143,1992,340
28143,1993,348
28143,1994,306
28143,1995,300
28143,1996,347
28143,1997,351
28143,1998,359
28143,1999,364
28143,2000,364
28143,2001,368
28143,2002,378
28143,2003,389
28143,2004,389
28143,2005,581
28143,2006,598
28143,2007,622
28143,2008,699
28143,2009,752
28143,2010,790
28143,2011,765
28143,2012,701
28143,2013,701
28143,2014,694
28143,2015,746
28143,2016,673
28143,2017,715
28145,1983,309
28145,1985,320
28145,1986,322
28145,1987,329
28145,1988,338
28145,1989,343
28145,1990,350
28145,1991,359
28145,1992,371
28145,1993,380
28145,1994,306
28145,1995,300
28145,1996,347
28145,1997,351
28145,1998,359
28145,1999,364
28145,2000,364
28145,2001,368
28145,2002,378
28145,2003,389
28145,2004,389
28145,2005,461
28145,2006,474
28145,2007,493
28145,2008,521
28145,2009,561
28145,2010,564
28145,2011,602
28145,2012,527
28145,2013,590
28145,2014,614
28145,2015,620
28145,2016,638
28145,2017,681
28147,1983,271
28147,1985,281
28147,1986,244
28147,1987,250
28147,1988,257
28147,1989,260
28147,1990,265
28147,1991,272
28147,1992,281
28147,1993,288
28147,1994,306
28147,1995,300
28147,1996,347
28147,1997,351
28147,1998,359
28147,1999,364
28147,2000,364
28147,2001,368
28147,2002,378
28147,2003,389
28147,2004,389
28147,2005,411
28147,2006,455
28147,2007,473
28147,2008,498
28147,2009,536
28147,2010,539
28147,2011,576
28147,2012,640
28147,2013,719
28147,2014,766
28147,2015,666
28147,2016,638
28147,2017,681
28149,1983,344
28149,1985,356
28149,1986,359
28149,1987,367
28149,1988,377
28149,1989,382
28149,1990,390
28149,1991,400
28149,1992,413
28149,1993,423
28149,1994,392
28149,1995,381
28149,1996,387
28149,1997,391
28149,1998,399
28149,1999,404
28149,2000,404
28149,2001,408
28149,2002,419
28149,2003,431
28149,2004,431
28149,2005,550
28149,2006,566
28149,2007,589
28149,2008,621
28149,2009,668
28149,2010,672
28149,2011,717
28149,2012,603
28149,2013,665
28149,2014,683
28149,2015,688
28149,2016,700
28149,2017,747
28151,1983,321
28151,1985,332
28151,1986,283
28151,1987,290
28151,1988,298
28151,1989,302
